기간	자치구	구분	합계	합계	합계	합계	합계	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별
2015	강북구	교육 서비스업	662	380	5,694	1,820	3,874	554	1,391	31	494	57	3,687	20	122	617	3,699	6	327	39	1,668
2015	강북구	보건업 및 사회복지 서비스업	740	261	7,280	1,444	5,836	594	4,564	-	-	48	1,309	98	1,407	708	6,810	3	27	29	443
2015	강북구	예술 스포츠 및 여가관련 서비스업	620	284	1,730	914	816	582	1,178	9	46	21	439	8	67	600	1,304	1	6	19	420
2015	강북구	협회 및 단체 수리 및 기타 개인서비스업	2,217	1,026	5,128	2,270	2,858	1,714	3,103	30	399	44	472	429	1,154	2,179	4,806	5	101	33	221
2015	도봉구	합계	18,455	6,142	68,669	36,066	32,603	16,323	35,255	1,126	18,432	279	11,178	727	3,804	17,843	56,716	72	1,900	540	10,053
2015	도봉구	농업 임업 및 어업	1	-	1	1	-	-	-	1	1	-	-	-	-	1	1	-	-	-	-
2015	도봉구	광업	1	1	6	3	3	-	-	1	6	-	-	-	-	1	6	-	-	-	-
2015	도봉구	제조업	1,071	272	4,263	2,060	2,203	983	3,350	85	892	2	20	1	1	1,063	4,169	2	52	6	42
2015	도봉구	하수폐기물처리 원료재생 및 환경복원업	12	3	119	90	29	2	6	10	113	-	-	-	-	11	115	-	-	1	4
2015	도봉구	건설업	493	88	2,832	2,245	587	370	962	123	1,870	-	-	-	-	477	2,608	9	116	7	108
2015	도봉구	도매 및 소매업	3,667	1,480	11,499	5,989	5,510	3,246	7,113	400	4,247	17	119	4	20	3,462	8,395	16	232	189	2,872
2015	도봉구	운수업	4,786	143	9,675	9,241	434	4,723	4,910	52	4,621	11	144	-	-	4,763	8,959	2	318	21	398
2015	도봉구	숙박 및 음식점업	2,675	1,618	7,469	2,797	4,672	2,604	6,461	62	896	9	112	-	-	2,624	6,665	5	81	46	723
2015	도봉구	출판 영상 방송통신 및 정보서비스업	88	15	642	467	175	50	134	30	240	8	268	-	-	83	575	-	-	5	67
2015	도봉구	금융 및 보험업	127	22	1,443	658	785	39	133	65	1,004	23	306	-	-	51	183	3	77	73	1,183
2015	도봉구	부동산업 및 임대업	790	330	2,778	1,785	993	573	897	70	881	4	33	143	967	754	2,031	6	492	30	255
2015	도봉구	전문 과학 및 기술 서비스업	331	43	1,589	996	593	256	867	55	538	19	183	1	1	305	1,161	8	208	18	220
2015	도봉구	사업시설관리 및 사업지원 서비스업	160	49	1,505	624	881	82	339	71	1,113	3	15	4	38	136	974	6	191	18	340
2015	도봉구	공공행정 국방 및 사회보장 행정	36	2	3,359	2,082	1,277	-	-	-	-	36	3,359	-	-	36	3,359	-	-	-	-
2015	도봉구	교육 서비스업	942	510	7,560	2,291	5,269	786	1,828	57	938	64	4,460	35	334	885	5,258	7	43	50	2,259
2015	도봉구	보건업 및 사회복지 서비스업	770	365	7,840	1,474	6,366	620	4,831	5	110	54	1,753	91	1,146	724	7,097	3	25	43	718
2015	도봉구	예술 스포츠 및 여가관련 서비스업	508	223	1,508	821	687	483	1,044	6	51	6	316	13	97	500	1,198	1	3	7	307
2015	도봉구	협회 및 단체 수리 및 기타 개인서비스업	1,997	978	4,581	2,442	2,139	1,506	2,380	33	911	23	90	435	1,200	1,967	3,962	4	62	26	557
2015	노원구	합계	25,827	9,000	114,736	55,090	59,646	22,495	53,172	1,826	28,484	529	25,991	977	7,089	24,627	85,055	145	7,226	1,055	22,455
2015	노원구	농업 임업 및 어업	1	-	2	1	1	-	-	-	-	1	2	-	-	-	-	-	-	1	2
2015	노원구	제조업	841	180	4,019	2,264	1,755	705	2,361	131	1,411	4	123	1	124	814	3,597	17	292	10	130
2015	노원구	전기 가스 증기 및 수도사업	4	-	219	185	34	-	-	1	78	3	141	-	-	-	-	-	-	4	219
2015	노원구	하수폐기물처리 원료재생 및 환경복원업	14	2	146	125	21	2	6	12	140	-	-	-	-	13	125	-	-	1	21
2015	노원구	건설업	494	91	2,302	1,836	466	352	967	141	1,333	1	2	-	-	484	2,089	5	71	5	142
2015	노원구	도매 및 소매업	5,105	2,279	15,649	7,358	8,291	4,486	10,565	595	4,931	21	146	3	7	4,766	12,231	35	414	304	3,004
2015	노원구	운수업	6,338	232	11,822	11,288	534	6,241	6,437	60	4,810	35	569	2	6	6,286	10,059	3	363	49	1,400
2015	노원구	숙박 및 음식점업	4,111	2,320	14,041	5,549	8,492	3,955	11,787	142	2,192	11	52	3	10	3,991	12,136	6	51	114	1,854
2015	노원구	출판 영상 방송통신 및 정보서비스업	158	42	1,079	721	358	67	158	74	665	15	246	2	10	142	668	-	-	16	411
2015	노원구	금융 및 보험업	236	35	4,232	1,359	2,873	21	52	183	3,718	31	453	1	9	41	485	2	22	193	3,725
2015	노원구	부동산업 및 임대업	1,219	450	4,762	3,275	1,487	849	1,583	86	651	8	59	276	2,469	1,180	4,393	8	94	31	275
2015	노원구	전문 과학 및 기술 서비스업	397	67	3,027	1,486	1,541	254	788	108	1,678	35	561	-	-	354	1,635	17	998	26	394
2015	노원구	사업시설관리 및 사업지원 서비스업	213	63	4,271	1,782	2,489	114	512	81	3,267	6	178	12	314	185	3,254	8	361	20	656
2015	노원구	공공행정 국방 및 사회보장 행정	39	3	3,268	1,951	1,317	-	-	-	-	39	3,268	-	-	38	3,207	-	-	1	61
2015	노원구	교육 서비스업	1,880	983	20,976	8,444	12,532	1,533	4,719	143	2,603	165	13,226	39	428	1,710	12,767	24	2,095	146	6,114
2015	노원구	보건업 및 사회복지 서비스업	1,354	643	15,854	3,153	12,701	1,170	7,569	7	163	95	6,233	82	1,889	1,267	10,121	12	2,355	75	3,378
2015	노원구	예술 스포츠 및 여가관련 서비스업	800	324	2,622	1,501	1,121	757	1,791	16	132	16	524	11	175	784	2,281	1	5	15	336
2015	노원구	협회 및 단체 수리 및 기타 개인서비스업	2,623	1,286	6,445	2,812	3,633	1,989	3,877	46	712	43	208	545	1,648	2,572	6,007	7	105	44	333
2015	은평구	합계	24,179	9,029	87,693	42,879	44,814	21,340	47,017	1,483	21,421	526	15,738	830	3,517	23,302	70,912	129	3,710	748	13,071
2015	은평구	제조업	970	255	3,298	1,713	1,585	863	2,371	97	787	10	140	-	-	957	2,998	5	137	8	163
2015	은평구	전기 가스 증기 및 수도사업	3	-	150	125	25	-	-	1	65	2	85	-	-	-	-	-	-	3	150
2015	은평구	하수폐기물처리 원료재생 및 환경복원업	14	2	189	170	19	5	12	9	177	-	-	-	-	13	162	-	-	1	27
2015	은평구	건설업	656	108	5,044	4,274	770	396	965	257	4,069	3	10	-	-	634	4,620	10	210	12	214
2015	은평구	도매 및 소매업	5,154	2,262	15,272	7,175	8,097	4,639	10,113	487	4,936	26	212	2	11	4,871	11,816	42	647	241	2,809
2015	은평구	운수업	5,041	192	8,740	8,343	397	4,977	5,152	41	3,157	20	421	3	10	5,009	7,338	4	739	28	663
2015	은평구	숙박 및 음식점업	4,016	2,392	11,281	4,363	6,918	3,920	9,846	84	1,384	8	38	4	13	3,949	10,044	1	9	66	1,228
2015	은평구	출판 영상 방송통신 및 정보서비스업	161	34	1,085	637	448	97	244	50	592	13	248	1	1	155	850	1	45	5	190
2015	은평구	금융 및 보험업	170	31	2,633	733	1,900	17	40	105	2,103	48	490	-	-	30	190	12	142	128	2,301
2015	은평구	부동산업 및 임대업	1,256	496	2,964	1,840	1,124	996	1,557	90	497	28	82	142	828	1,220	2,735	4	25	32	204
2015	은평구	전문 과학 및 기술 서비스업	353	46	1,546	920	626	258	710	70	561	24	274	1	1	324	1,225	9	128	20	193
2015	은평구	사업시설관리 및 사업지원 서비스업	164	46	1,704	852	852	89	320	64	1,195	10	178	1	11	148	1,106	9	471	7	127
2015	은평구	공공행정 국방 및 사회보장 행정	51	4	3,860	2,608	1,252	-	-	-	-	51	3,860	-	-	49	3,530	1	294	1	36
2015	은평구	교육 서비스업	1,415	829	10,669	3,294	7,375	1,224	3,101	55	1,160	111	6,223	25	185	1,344	7,550	12	610	59	2,509
2015	은평구	보건업 및 사회복지 서비스업	1,075	486	11,041	2,073	8,968	913	7,233	4	87	88	2,778	70	943	1,005	9,399	11	87	59	1,555
2015	은평구	예술 스포츠 및 여가관련 서비스업	729	299	1,973	1,091	882	683	1,429	20	160	14	330	12	54	714	1,659	3	126	12	188
2015	은평구	협회 및 단체 수리 및 기타 개인서비스업	2,951	1,547	6,244	2,668	3,576	2,263	3,924	49	491	70	369	569	1,460	2,880	5,690	5	40	66	514
2015	서대문구	합계	19,612	7,253	111,615	56,198	55,417	16,237	37,835	2,115	35,821	629	34,732	631	3,227	18,376	65,712	201	13,264	1,035	32,639
2015	서대문구	제조업	777	213	2,748	1,475	1,273	687	1,938	84	711	4	96	2	3	760	2,383	9	197	8	168
2015	서대문구	전기 가스 증기 및 수도사업	3	-	523	371	152	-	-	1	50	2	473	-	-	3	523	-	-	-	-
2015	서대문구	하수폐기물처리 원료재생 및 환경복원업	10	3	169	150	19	2	5	8	164	-	-	-	-	8	121	1	47	1	1
2015	서대문구	건설업	483	72	3,753	3,312	441	335	804	147	2,948	1	1	-	-	470	2,536	8	1,144	5	73
2015	서대문구	도매 및 소매업	4,214	1,743	14,644	7,701	6,943	3,599	7,834	587	6,616	27	192	1	2	3,896	9,729	49	2,517	269	2,398
2015	서대문구	운수업	2,928	111	5,786	5,425	361	2,835	3,020	82	2,638	9	116	2	12	2,908	5,450	5	196	15	140
2015	서대문구	숙박 및 음식점업	4,280	2,340	14,745	5,969	8,776	3,973	11,171	293	3,510	11	47	3	17	4,026	12,017	11	80	243	2,648
2015	서대문구	출판 영상 방송통신 및 정보서비스업	369	82	3,172	2,076	1,096	185	491	161	2,293	20	378	3	10	341	2,632	10	323	18	217
2015	서대문구	금융 및 보험업	205	22	5,299	2,669	2,630	17	28	143	4,726	44	542	1	3	52	681	16	1,773	137	2,845
2015	서대문구	부동산업 및 임대업	931	353	2,764	1,792	972	708	1,227	99	820	27	100	97	617	891	2,349	7	36	33	379
2015	서대문구	전문 과학 및 기술 서비스업	508	99	5,724	2,962	2,762	293	966	157	2,399	51	2,336	7	23	460	2,659	23	1,959	25	1,106
2015	서대문구	사업시설관리 및 사업지원 서비스업	373	106	7,558	4,195	3,363	154	386	200	7,039	13	84	6	49	324	4,234	14	2,091	35	1,233
2015	서대문구	공공행정 국방 및 사회보장 행정	45	2	4,318	3,055	1,263	-	-	-	-	45	4,318	-	-	43	4,072	1	176	1	70
2015	서대문구	교육 서비스업	1,021	575	15,984	7,173	8,811	760	2,119	95	1,384	140	12,254	26	227	873	4,932	19	2,013	129	9,039
2015	서대문구	보건업 및 사회복지 서비스업	727	272	17,432	4,603	12,829	565	3,621	3	66	93	12,907	66	838	661	5,195	12	425	54	11,812
2015	서대문구	예술 스포츠 및 여가관련 서비스업	557	213	1,799	971	828	503	1,201	29	231	14	316	11	51	533	1,432	5	98	19	269
2015	서대문구	협회 및 단체 수리 및 기타 개인서비스업	2,181	1,047	5,197	2,299	2,898	1,621	3,024	26	226	128	572	406	1,375	2,127	4,767	11	189	43	241
2015	마포구	합계	36,504	11,901	252,534	141,953	110,581	25,565	68,728	9,147	153,840	985	25,295	807	4,671	33,795	164,015	868	55,795	1,841	32,724
2015	마포구	제조업	1,456	358	5,772	3,219	2,553	1,164	3,207	290	2,554	2	11	-	-	1,418	4,970	20	671	18	131
2015	마포구	전기 가스 증기 및 수도사업	7	-	437	378	59	-	-	3	194	4	243	-	-	2	2	-	-	5	435
2015	마포구	하수폐기물처리 원료재생 및 환경복원업	27	4	346	313	33	2	5	14	238	11	103	-	-	25	338	2	8	-	-
2015	마포구	건설업	1,152	172	14,703	12,643	2,060	535	1,450	617	13,253	-	-	-	-	1,102	11,051	29	3,334	21	318
2015	마포구	도매 및 소매업	8,049	2,792	34,481	18,998	15,483	5,586	12,492	2,426	21,770	35	212	2	7	7,324	22,299	237	6,492	488	5,690
2015	마포구	운수업	3,072	201	14,219	10,800	3,419	2,399	2,703	636	10,511	30	969	7	36	2,941	8,664	75	4,282	56	1,273
2015	마포구	숙박 및 음식점업	7,511	3,572	28,077	12,610	15,467	6,935	22,097	553	5,857	16	100	7	23	7,126	23,664	58	600	327	3,813
2015	마포구	출판 영상 방송통신 및 정보서비스업	2,654	457	37,404	24,186	13,218	1,041	3,312	1,562	32,824	48	1,243	3	25	2,507	23,336	80	10,437	67	3,631
2015	마포구	금융 및 보험업	599	86	15,520	7,976	7,544	42	124	479	12,101	78	3,295	-	-	188	1,626	43	4,659	368	9,235
2015	마포구	부동산업 및 임대업	1,783	577	6,603	4,270	2,333	1,264	2,229	339	3,045	30	241	150	1,088	1,666	5,152	34	661	83	790
2015	마포구	전문 과학 및 기술 서비스업	2,549	507	21,042	12,664	8,378	1,312	3,893	1,068	15,802	158	1,315	11	32	2,315	11,510	126	7,460	108	2,072
2015	마포구	사업시설관리 및 사업지원 서비스업	1,063	291	31,684	16,143	15,541	288	1,175	738	29,875	20	525	17	109	937	19,620	61	10,627	65	1,437
2015	마포구	공공행정 국방 및 사회보장 행정	61	7	4,346	2,639	1,707	-	-	-	-	61	4,346	-	-	56	3,950	-	-	5	396
2015	마포구	교육 서비스업	1,533	776	15,479	6,418	9,061	1,154	3,790	211	3,192	122	8,026	46	471	1,401	8,814	35	4,676	97	1,989
2015	마포구	보건업 및 사회복지 서비스업	1,088	427	8,904	1,675	7,229	913	5,775	11	157	77	1,622	87	1,350	1,029	7,643	17	764	42	497
2015	마포구	예술 스포츠 및 여가관련 서비스업	910	339	4,230	2,507	1,723	744	1,901	116	1,094	30	1,159	20	76	867	3,495	12	441	31	294
2015	마포구	협회 및 단체 수리 및 기타 개인서비스업	2,990	1,335	9,287	4,514	4,773	2,186	4,575	84	1,373	263	1,885	457	1,454	2,891	7,881	39	683	60	723
2015	양천구	합계	26,297	9,423	119,443	63,854	55,589	22,105	52,790	2,855	42,790	454	18,986	883	4,877	25,076	92,832	258	8,739	963	17,872
2015	양천구	제조업	1,221	313	5,388	2,669	2,719	1,071	3,671	150	1,717	-	-	-	-	1,198	4,983	19	361	4	44
2015	양천구	전기 가스 증기 및 수도사업	4	-	465	355	110	-	-	1	7	3	458	-	-	2	224	-	-	2	241
2015	양천구	하수폐기물처리 원료재생 및 환경복원업	23	3	329	263	66	4	8	18	318	1	3	-	-	19	251	2	11	2	67
2015	양천구	건설업	831	119	9,629	8,352	1,277	524	1,343	307	8,286	-	-	-	-	815	8,492	9	1,036	7	101
2015	양천구	도매 및 소매업	5,744	2,338	18,149	9,309	8,840	4,750	10,683	963	7,253	25	187	6	26	5,362	13,804	66	957	316	3,388
2015	양천구	운수업	5,054	283	12,432	11,531	901	4,822	5,317	215	6,263	16	850	1	2	5,004	10,320	21	1,030	29	1,082
2015	양천구	숙박 및 음식점업	3,596	2,134	12,001	4,558	7,443	3,444	9,547	149	2,436	3	18	-	-	3,474	9,894	4	21	118	2,086
2015	양천구	출판 영상 방송통신 및 정보서비스업	310	64	5,133	3,617	1,516	125	360	176	4,210	8	514	1	49	281	2,308	15	2,191	14	634
2015	양천구	금융 및 보험업	186	29	2,358	925	1,433	15	31	132	1,866	39	461	-	-	39	198	7	108	140	2,052
2015	양천구	부동산업 및 임대업	1,267	518	4,177	2,665	1,512	941	1,501	156	1,231	6	14	164	1,431	1,198	3,394	14	122	55	661
2015	양천구	전문 과학 및 기술 서비스업	706	101	3,407	2,018	1,389	484	1,516	164	1,347	52	533	6	11	635	2,579	29	489	42	339
2015	양천구	사업시설관리 및 사업지원 서비스업	242	74	4,027	2,383	1,644	106	452	114	3,129	7	260	15	186	214	2,727	14	662	14	638
2015	양천구	공공행정 국방 및 사회보장 행정	47	7	4,778	3,129	1,649	-	-	-	-	47	4,778	-	-	45	4,518	1	236	1	24
2015	양천구	교육 서비스업	2,285	1,197	15,066	5,042	10,024	1,941	5,441	213	3,145	99	6,183	32	297	2,146	11,632	25	507	114	2,927
2015	양천구	보건업 및 사회복지 서비스업	1,144	505	12,106	2,245	9,861	985	7,111	12	242	58	3,614	89	1,139	1,094	9,126	7	300	43	2,680
2015	양천구	예술 스포츠 및 여가관련 서비스업	815	334	2,765	1,513	1,252	735	1,736	31	356	17	503	32	170	795	2,282	3	39	17	444
2015	양천구	협회 및 단체 수리 및 기타 개인서비스업	2,822	1,404	7,233	3,280	3,953	2,158	4,073	54	984	73	610	537	1,566	2,755	6,100	22	669	45	464
2015	강서구	합계	33,273	11,281	199,289	109,448	89,841	26,173	63,805	5,316	109,761	636	19,980	1,148	5,743	31,266	126,024	486	43,679	1,521	29,586
2015	강서구	농업 임업 및 어업	1	-	28	25	3	-	-	-	-	1	28	-	-	1	28	-	-	-	-
2015	강서구	제조업	1,237	313	6,742	3,750	2,992	945	3,236	288	3,431	4	75	-	-	1,200	5,685	22	761	15	296
2015	강서구	전기 가스 증기 및 수도사업	6	1	500	412	88	1	1	3	414	2	85	-	-	2	3	1	365	3	132
2015	강서구	하수폐기물처리 원료재생 및 환경복원업	44	4	655	558	97	6	35	31	600	7	20	-	-	36	560	2	16	6	79
2015	강서구	건설업	1,043	131	11,570	9,845	1,725	522	1,514	520	10,047	-	-	1	9	993	9,122	30	2,167	20	281
2015	강서구	도매 및 소매업	8,094	3,002	31,565	17,819	13,746	6,099	14,539	1,964	16,767	30	257	1	2	7,508	23,751	136	2,547	450	5,267
2015	강서구	운수업	6,856	357	49,775	32,968	16,807	6,145	6,721	647	41,415	63	1,638	1	1	6,616	16,520	93	28,019	147	5,236
2015	강서구	숙박 및 음식점업	4,901	2,828	17,482	6,681	10,801	4,649	13,588	243	3,843	7	38	2	13	4,702	14,397	12	141	187	2,944
2015	강서구	출판 영상 방송통신 및 정보서비스업	539	79	6,597	4,718	1,879	177	528	351	5,790	11	279	-	-	494	4,576	15	777	30	1,244
2015	강서구	금융 및 보험업	292	45	4,229	1,558	2,671	33	119	208	3,367	51	743	-	-	87	457	8	282	197	3,490
2015	강서구	부동산업 및 임대업	1,663	603	5,902	3,719	2,183	1,143	2,040	257	2,163	11	203	252	1,496	1,547	4,713	16	372	100	817
2015	강서구	전문 과학 및 기술 서비스업	772	113	7,965	5,333	2,632	387	1,042	346	6,179	37	740	2	4	619	3,305	67	3,094	86	1,566
2015	강서구	사업시설관리 및 사업지원 서비스업	367	95	12,867	6,483	6,384	132	410	218	11,873	10	510	7	74	290	7,439	32	3,104	45	2,324
2015	강서구	공공행정 국방 및 사회보장 행정	58	4	3,405	2,288	1,117	-	-	-	-	58	3,405	-	-	57	3,333	-	-	1	72
2015	강서구	교육 서비스업	1,622	958	13,237	4,286	8,951	1,376	4,214	94	1,463	123	7,223	29	337	1,529	9,759	17	688	76	2,790
2015	강서구	보건업 및 사회복지 서비스업	1,339	611	14,119	2,470	11,649	1,136	8,828	7	359	90	3,379	106	1,553	1,265	11,616	15	759	59	1,744
2015	강서구	예술 스포츠 및 여가관련 서비스업	955	435	2,777	1,432	1,345	844	1,871	32	280	33	358	46	268	925	2,498	2	20	28	259
2015	강서구	협회 및 단체 수리 및 기타 개인서비스업	3,484	1,702	9,874	5,103	4,771	2,578	5,119	107	1,770	98	999	701	1,986	3,395	8,262	18	567	71	1,045
2015	구로구	합계	37,445	10,600	210,506	123,080	87,426	27,635	65,263	8,318	121,550	654	18,252	838	5,441	35,182	148,402	662	36,704	1,601	25,400
2015	구로구	농업 임업 및 어업	1	-	1	1	-	-	-	1	1	-	-	-	-	1	1	-	-	-	-
2015	구로구	제조업	3,746	490	20,121	14,016	6,105	2,811	7,624	927	12,423	7	69	1	5	3,609	16,102	80	3,354	57	665
2015	구로구	전기 가스 증기 및 수도사업	4	-	79	74	5	-	-	1	65	3	14	-	-	2	10	1	65	1	4
2015	구로구	하수폐기물처리 원료재생 및 환경복원업	22	2	211	187	24	2	9	14	189	6	13	-	-	17	139	3	41	2	31
2015	구로구	건설업	1,043	132	10,750	9,421	1,329	531	1,655	509	9,086	2	6	1	3	990	7,578	32	2,950	21	222
2015	구로구	도매 및 소매업	11,920	3,312	38,676	23,842	14,834	8,673	18,476	3,211	20,000	30	189	6	11	11,081	30,612	234	3,611	605	4,453
2015	구로구	운수업	4,699	204	9,578	8,783	795	4,523	4,938	131	3,525	41	1,092	4	23	4,634	7,124	13	1,035	52	1,419
2015	구로구	숙박 및 음식점업	4,544	2,711	14,412	5,200	9,212	4,324	11,696	214	2,685	2	13	4	18	4,372	12,168	3	18	169	2,226
2015	구로구	출판 영상 방송통신 및 정보서비스업	2,075	270	29,755	21,767	7,988	433	1,339	1,626	28,330	13	82	3	4	1,953	24,195	60	4,231	62	1,329
2015	구로구	금융 및 보험업	406	49	7,651	2,741	4,910	72	111	257	6,758	77	782	-	-	152	724	24	905	230	6,022
2015	구로구	부동산업 및 임대업	1,305	440	4,859	3,150	1,709	883	1,541	199	1,665	12	46	211	1,607	1,231	4,181	19	204	55	474
2015	구로구	전문 과학 및 기술 서비스업	1,428	167	14,792	10,308	4,484	658	2,214	655	11,021	110	1,539	5	18	1,210	8,822	106	4,324	112	1,646
2015	구로구	사업시설관리 및 사업지원 서비스업	572	148	22,769	9,541	13,228	223	818	326	21,703	8	65	15	183	465	7,035	37	13,300	70	2,434
2015	구로구	공공행정 국방 및 사회보장 행정	47	-	4,439	3,075	1,364	-	-	-	-	47	4,439	-	-	46	4,433	-	-	1	6
2015	구로구	교육 서비스업	1,143	640	10,342	3,607	6,735	894	2,548	106	1,927	101	5,562	42	305	1,076	7,722	16	1,632	51	988
2015	구로구	보건업 및 사회복지 서비스업	1,055	463	11,775	2,116	9,659	891	6,745	10	190	70	3,466	84	1,374	1,011	8,754	11	381	33	2,640
2015	구로구	예술 스포츠 및 여가관련 서비스업	795	360	2,011	1,135	876	732	1,515	35	284	19	163	9	49	777	1,877	3	31	15	103
2015	구로구	협회 및 단체 수리 및 기타 개인서비스업	2,640	1,212	8,285	4,116	4,169	1,985	4,034	96	1,698	106	712	453	1,841	2,555	6,925	20	622	65	738
2015	금천구	합계	30,080	8,000	223,058	142,086	80,972	19,752	54,184	9,274	156,287	455	9,540	599	3,047	27,767	151,561	799	42,084	1,514	29,413
2015	금천구	광업	2	-	2	2	-	-	-	2	2	-	-	-	-	2	2	-	-	-	-
2015	금천구	제조업	5,212	932	44,271	28,627	15,644	3,334	12,790	1,868	31,330	8	146	2	5	4,933	33,602	170	8,850	109	1,819
2015	금천구	전기 가스 증기 및 수도사업	3	-	11	6	5	1	4	2	7	-	-	-	-	3	11	-	-	-	-
2015	금천구	하수폐기물처리 원료재생 및 환경복원업	25	-	208	191	17	4	7	14	152	7	49	-	-	21	186	2	20	2	2
2015	금천구	건설업	1,067	135	12,634	10,980	1,654	491	1,472	573	11,118	2	3	1	41	991	8,774	39	3,183	37	677
2015	금천구	도매 및 소매업	8,342	2,407	37,322	22,982	14,340	5,546	13,036	2,784	24,258	11	26	1	2	7,598	26,575	219	5,656	525	5,091
2015	금천구	운수업	2,771	141	9,067	7,972	1,095	2,556	3,610	188	5,236	23	197	4	24	2,679	6,793	26	1,265	66	1,009
2015	금천구	숙박 및 음식점업	3,294	1,984	10,623	3,632	6,991	3,132	8,620	155	1,987	3	7	4	9	3,167	9,024	4	25	123	1,574
2015	금천구	출판 영상 방송통신 및 정보서비스업	2,283	245	33,128	23,746	9,382	456	1,644	1,819	31,038	8	446	-	-	2,110	23,661	85	7,772	88	1,695
2015	금천구	금융 및 보험업	192	22	2,739	1,397	1,342	27	57	118	2,024	47	658	-	-	72	668	11	433	109	1,638
2015	금천구	부동산업 및 임대업	881	242	3,886	2,706	1,180	600	997	207	2,367	2	4	72	518	803	2,412	23	712	55	762
2015	금천구	전문 과학 및 기술 서비스업	1,798	208	30,152	22,223	7,929	667	2,537	1,029	26,129	99	1,479	3	7	1,448	12,947	144	5,523	206	11,682
2015	금천구	사업시설관리 및 사업지원 서비스업	469	92	18,629	9,394	9,235	153	646	287	17,598	4	53	25	332	359	9,430	32	7,380	78	1,819
2015	금천구	공공행정 국방 및 사회보장 행정	33	7	1,879	1,136	743	-	-	-	-	33	1,879	-	-	31	1,868	-	-	2	11
2015	금천구	교육 서비스업	603	310	5,285	1,729	3,556	426	1,269	101	1,196	63	2,701	13	119	555	4,163	16	483	32	639
2015	금천구	보건업 및 사회복지 서비스업	616	241	5,884	1,099	4,785	485	3,783	6	74	35	1,000	90	1,027	591	5,178	5	368	20	338
2015	금천구	예술 스포츠 및 여가관련 서비스업	520	231	1,439	771	668	473	1,002	21	178	15	185	11	74	502	1,252	-	-	18	187
2015	금천구	협회 및 단체 수리 및 기타 개인서비스업	1,969	803	5,899	3,493	2,406	1,401	2,710	100	1,593	95	707	373	889	1,902	5,015	23	414	44	470
2015	영등포구	합계	44,512	13,068	362,524	215,032	147,492	31,835	78,486	10,493	234,094	1,225	43,773	959	6,171	40,990	202,141	1,123	109,298	2,399	51,085
2015	영등포구	광업	3	-	3	3	-	1	1	2	2	-	-	-	-	3	3	-	-	-	-
2015	영등포구	제조업	4,414	658	15,113	10,697	4,416	3,856	9,475	552	5,514	5	120	1	4	4,323	12,972	54	1,478	37	663
2015	영등포구	전기 가스 증기 및 수도사업	11	-	704	562	142	-	-	5	280	6	424	-	-	4	116	1	229	6	359
2015	영등포구	하수폐기물처리 원료재생 및 환경복원업	19	2	388	329	59	3	4	15	382	1	2	-	-	16	249	3	139	-	-
2015	영등포구	건설업	1,381	201	17,996	15,403	2,593	661	1,719	719	16,276	-	-	1	1	1,314	12,408	45	4,807	22	781
2015	영등포구	도매 및 소매업	12,192	3,652	56,809	34,965	21,844	8,740	18,679	3,413	37,957	33	151	6	22	11,219	34,612	310	13,854	663	8,343
2015	영등포구	운수업	4,172	198	14,159	11,683	2,476	3,720	4,243	332	8,651	108	1,167	12	98	3,965	8,619	73	3,955	134	1,585
2015	영등포구	숙박 및 음식점업	6,946	3,949	26,428	9,919	16,509	6,395	18,934	532	7,326	15	146	4	22	6,496	20,303	30	392	420	5,733
2015	영등포구	출판 영상 방송통신 및 정보서비스업	1,955	296	32,854	24,109	8,745	575	1,761	1,349	26,891	30	4,200	1	2	1,853	20,049	54	10,867	48	1,938
2015	영등포구	금융 및 보험업	1,073	135	55,108	32,281	22,827	123	234	830	47,388	119	7,481	1	5	552	8,594	99	35,163	422	11,351
2015	영등포구	부동산업 및 임대업	1,947	518	12,310	8,718	3,592	1,198	2,322	488	7,603	25	278	236	2,107	1,802	6,967	40	3,611	105	1,732
2015	영등포구	전문 과학 및 기술 서비스업	2,533	379	31,614	21,437	10,177	1,054	3,118	1,221	21,600	248	6,861	10	35	2,128	15,007	198	13,522	207	3,085
2015	영등포구	사업시설관리 및 사업지원 서비스업	1,043	275	49,733	23,028	26,705	340	1,057	671	48,439	14	176	18	61	840	23,891	95	17,003	108	8,839
2015	영등포구	공공행정 국방 및 사회보장 행정	69	5	8,427	5,565	2,862	-	-	-	-	69	8,427	-	-	63	8,315	1	60	5	52
2015	영등포구	교육 서비스업	1,281	670	9,207	3,007	6,200	950	2,787	159	1,585	116	4,392	56	443	1,198	7,579	21	588	62	1,040
2015	영등포구	보건업 및 사회복지 서비스업	1,113	410	13,933	3,257	10,676	925	7,460	6	76	76	5,338	106	1,059	1,058	9,820	16	675	39	3,438
2015	영등포구	예술 스포츠 및 여가관련 서비스업	1,013	420	4,038	2,320	1,718	893	1,877	69	825	28	1,162	23	174	977	3,174	6	71	30	793
2015	영등포구	협회 및 단체 수리 및 기타 개인서비스업	3,347	1,300	13,700	7,749	5,951	2,401	4,815	130	3,299	332	3,448	484	2,138	3,179	9,463	77	2,884	91	1,353
